"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2","sampletime"
157593,"USGS-AZ","nwisaz.01.99600502","Sample-Routine","Water","Groundwater","1996-07-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","AZ014-350451111352501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",8077,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350451111352501","A-20-08 30CDA","Well","NULL",35.08084977,-111.59099,"Interpolated from MAP.","NAD83","6875","feet","Interpolated from topographic map.","US",4,5,"NULL","1410","feet","1410","feet","NWIS",1996-07-01
150060,"USGS-AZ","nwisaz.01.99400628","Sample-Routine","Water","Groundwater","1994-08-17 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350507112105401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8082,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350507112105401","A-20-02 28ADB","Spring","NULL",35.08529359,-112.1823898,"Interpolated from MAP.","NAD83","6580","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-17
155394,"USGS-AZ","nwisaz.01.99600503","Sample-Routine","Water","Groundwater","1996-07-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","AZ014-350547111343001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",8093,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350547111343001","A-20-08 20CCA","Well","NULL",35.0964051,-111.5757122,"Interpolated from MAP.","NAD83","6819","feet","Interpolated from topographic map.","US",4,5,"NULL","1310","feet","3393","feet","NWIS",1996-07-01
101201,"USGS-AZ","nwisaz.01.00700166","Sample-Routine","Water","Groundwater","2007-06-06 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350557113335701","A-1630075 krblack@azwater.gov, paalex will send report","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8097,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350557113335701","B-20-22 24DDC1","Well","NULL",35.099167,-114.5666312,"Interpolated from MAP.","NAD83","875","feet","Interpolated from topographic map.","US",4,15,"NULL","480","feet","480","feet","NWIS",2007-06-06
155620,"USGS-AZ","nwisaz.01.99600743","Sample-Routine","Water","Groundwater","1996-06-25 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","AZ014-350625111420301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",8104,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350625111420301","A-20-06 24ABB","Well","NULL",35.10695768,-111.7015496,"Interpolated from MAP.","NAD83","6770","feet","Interpolated from topographic map.","US",4,5,"NULL","1350","feet","1350","feet","NWIS",1996-06-25
149345,"USGS-AZ","nwisaz.01.99400676","Sample-Routine","Water","Groundwater","1994-08-15 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350641112043701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8111,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350641112043701","A-20-03 16DBA","Spring","NULL",35.1114035,-112.0776646,"Interpolated from MAP.","NAD83","6880","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-15
148917,"USGS-AZ","nwisaz.01.99400627","Sample-Routine","Water","Groundwater","1994-08-16 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350727112082901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8117,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350727112082901","A-20-02 12CBC","Spring","NULL",35.12418139,-112.1421112,"Interpolated from MAP.","NAD83","7260","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-16
102093,"USGS-AZ","nwisaz.01.00700164","Sample-Routine","Water","Groundwater","2007-06-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","AZ014-350808114142701","NULL","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","As","Dissolved",6.9,"µg/L","NWIS",8124,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350808114142701","B-20-18 07BDC","Well","NULL",35.13558375,-114.241622,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2481","feet","Interpolated from topographic map.","US",4,15,"NULL","830","feet","830","feet","NWIS",2007-06-07
98461,"USGS-AZ","nwisaz.01.00600251","Sample-Routine","Water","Groundwater","2006-06-20 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350814114082001","A-1780135 krblack@azwater.gov    Phone 602-771-1507","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",7.2,"µg/L","NWIS",8127,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350814114082001","B-20-17W07BBB","Well","NULL",35.1372227,-114.1396753,"Interpolated from MAP.","NAD83","2735","feet","Interpolated from topographic map.","US",4,15,"NULL","1005","feet","1005","feet","NWIS",2006-06-20
50326,"USGS-AZ","nwisaz.01.98900614","Sample-Routine","Water","Groundwater","1989-07-19 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350817114062901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",4,"µg/L","NWIS",8128,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350817114062901","B-20-17 08BBB","Well","NULL",35.13777828,-114.1090079,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2862","feet","Interpolated from topographic map.","US",4,15,"NULL","350","feet","350","feet","NWIS",1989-07-19
51471,"USGS-AZ","nwisaz.01.98900616","Sample-Routine","Water","Groundwater","1989-07-20 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350841114334601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2,"µg/L","NWIS",8132,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350841114334601","B-20-22 01DDD1","Well","NULL",35.14411358,-114.5632898,"Differentially corrected Global Positioning System.","NAD83","648.7","feet","Differentially corrected Global Positioning System.","US",4,15,"NULL","450","feet","450","feet","NWIS",1989-07-20
48590,"USGS-AZ","nwisaz.01.98800417","Sample-Routine","Water","Groundwater","1988-03-16 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350846114334501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8133,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350846114334501","B-20-22 01DAD2","Well","NULL",35.14605799,-114.562948,"Differentially corrected Global Positioning System.","NAD83","648.2","feet","Differentially corrected Global Positioning System.","US",4,15,"NULL","585","feet","585","feet","NWIS",1988-03-16
149902,"USGS-AZ","nwisaz.01.99400677","Sample-Routine","Water","Groundwater","1994-08-11 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350918111590701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8139,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350918111590701","A-21-04 32DAB","Spring","NULL",35.15501325,-111.9859957,"Interpolated from MAP.","NAD83","6700","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-11
51428,"USGS-AZ","nwisaz.01.98900612","Sample-Routine","Water","Groundwater","1989-07-19 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350927114082601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6,"µg/L","NWIS",8141,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350927114082601","B-21-17 31CDC","Well","NULL",35.1574998,-114.141342,"Interpolated from MAP.","NAD83","2712","feet","Interpolated from topographic map.","US",4,15,"NULL","680","feet","680","feet","NWIS",1989-07-19
149949,"USGS-AZ","nwisaz.01.99400724","Sample-Routine","Water","Groundwater","1994-08-16 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350928112044801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8142,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350928112044801","A-21-03 33BDD1","Spring","NULL",35.1577915,-112.0807206,"Interpolated from MAP.","NAD83","6811","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-16
50471,"USGS-AZ","nwisaz.01.98900613","Sample-Routine","Water","Groundwater","1989-07-18 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-350930114190401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",7,"µg/L","NWIS",8146,"USGS-AZ","USGS Arizona Water Science Center","AZ014-350930114190401","B-21-19 33CDB","Well","NULL",35.15833315,-114.3185688,"Interpolated from MAP.","NAD83","2928","feet","Interpolated from topographic map.","US",4,15,"NULL","325","feet","325","feet","NWIS",1989-07-18
100478,"USGS-AZ","nwisaz.01.00700163","Sample-Routine","Water","Groundwater","2007-06-06 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351015114305901","A-1630091 krblack@azwater.gov,paalex will send report","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",21.7,"µg/L","NWIS",8157,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351015114305901","B-21-21 27CCB1","Well","NULL",35.1711107,-114.5172441,"Differentially corrected Global Positioning System.","NAD83","1224.4","feet","Differentially corrected Global Positioning System.","US",4,15,"NULL","1080","feet","1080","feet","NWIS",2007-06-06
99880,"USGS-AZ","nwisaz.01.00600448","Sample-Routine","Water","Groundwater","2006-06-22 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351021113591301","A-1780105 krblack@azwater.gov     Phone 602-771-1507 L-1780105 X = RU lacks time","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1.8,"µg/L","NWIS",8158,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351021113591301","B-21-16 28CAC","Well","NULL",35.1725548,-113.9877549,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3880","feet","Interpolated from topographic map.","US",4,15,"NULL","680","feet","680","feet","NWIS",2006-06-22
159234,"USGS-AZ","nwisaz.01.99600478","Sample-Routine","Water","Groundwater","1996-06-18 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","AZ014-351136111430901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",20,"µg/L","NWIS",8167,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351136111430901","A-21-06 23AAD","Well","NULL",35.193344,-111.7198852,"Interpolated from MAP.","NAD83","7220","feet","Interpolated from topographic map.","US",4,5,"NULL","1600","feet","1600","feet","NWIS",1996-06-18
99195,"USGS-AZ","nwisaz.01.00600450","Sample-Routine","Water","Groundwater","2006-06-14 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351200114151301","A-1710056 krblack@azwater.gov","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6.4,"µg/L","NWIS",8170,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351200114151301","B-21-19 13DDD","Well","NULL",35.20008199,-114.2540949,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2694","feet","Interpolated from topographic map.","US",4,15,"NULL","1505","feet","1505","feet","NWIS",2006-06-14
148239,"USGS-AZ","nwisaz.01.99400723","Sample-Routine","Water","Groundwater","1994-08-10 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351307111500401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8179,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351307111500401","A-21-05 11BDA","Well","NULL",35.21862166,-111.8351637,"Interpolated from MAP.","NAD83","7070","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-10
96136,"USGS-AZ","nwisaz.01.00600462","Sample-Routine","Water","Groundwater","2006-06-14 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351310113543701","A-1710077 krblack@azwater.gov      Phone 602-771-1507 L-1710077 X = Time on samples = 1345","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1.1,"µg/L","NWIS",8182,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351310113543701","B-21-15 07ACA","Well","NULL",35.21955336,-113.9110579,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3789","feet","Interpolated from topographic map.","US",4,15,"NULL","1470","feet","1470","feet","NWIS",2006-06-14
98497,"USGS-AZ","nwisaz.01.00600449","Sample-Routine","Water","Groundwater","2006-06-21 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351342114140501","A-1780107 krblack@azwater.gov     Phone 602-771-1507 L-1780107 X = RU lacks time","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",9.4,"µg/L","NWIS",8183,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351342114140501","B-21-18 08BBB2","Well","NULL",35.22822004,-114.2353168,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2820","feet","Interpolated from topographic map.","US",4,15,"NULL","1260","feet","1260","feet","NWIS",2006-06-21
50165,"USGS-AZ","nwisaz.01.98900611","Sample-Routine","Water","Groundwater","1989-07-19 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351345114161601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",7,"µg/L","NWIS",8185,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351345114161601","B-21-19 02DDD","Well","NULL",35.2291646,-114.2719011,"Interpolated from MAP.","NAD83","2803","feet","Interpolated from topographic map.","US",4,15,"NULL","1251","feet","1251","feet","NWIS",1989-07-19
99476,"USGS-AZ","nwisaz.01.00600451","Sample-Routine","Water","Groundwater","2006-06-13 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351425113593701","A-1710079 krblack@azwater.gov      Phone 602-771-1507","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3.4,"µg/L","NWIS",8194,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351425113593701","B-22-16 32DDD2","Well","NULL",35.2402186,-113.9945049,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3380","feet","Interpolated from topographic map.","US",4,15,"NULL","1130","feet","1130","feet","NWIS",2006-06-13
150277,"USGS-AZ","nwisaz.01.99400727","Sample-Routine","Water","Groundwater","1994-08-09 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351510111503801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",8196,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351510111503801","A-22-05 27DDD","Well","NULL",35.2527877,-111.8446085,"Interpolated from MAP.","NAD83","7200","feet","Interpolated from topographic map.","US",4,5,"NULL","300","feet","300","feet","NWIS",1994-08-09
148712,"USGS-AZ","nwisaz.01.99400725","Sample-Routine","Water","Groundwater","1994-08-08 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351527111534501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8235,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351527111534501","A-22-04 26DBB1","Well","NULL",35.25751034,-111.8965524,"Interpolated from MAP.","NAD83","7104","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-08
147963,"USGS-AZ","nwisaz.01.99400729","Sample-Routine","Water","Groundwater","1994-08-11 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351553112020801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3,"µg/L","NWIS",8249,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351553112020801","A-22-03 26AAA2","Well","NULL",35.2647334,-112.0373862,"Interpolated from MAP.","NAD83","6890","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-11
148486,"USGS-AZ","nwisaz.01.99400726","Sample-Routine","Water","Groundwater","1994-08-09 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351605111544201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8251,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351605111544201","A-22-05 19CCC2","Well","NULL",35.26806575,-111.9123855,"Interpolated from MAP.","NAD83","7230","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-09
149585,"USGS-AZ","nwisaz.01.99400728","Sample-Routine","Water","Groundwater","1994-08-11 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-351937111434901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",8283,"USGS-AZ","USGS Arizona Water Science Center","AZ014-351937111434901","A-23-06 35CDC","Well","NULL",35.3269527,-111.7309956,"Interpolated from MAP.","NAD83","8620","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS",1994-08-11
97900,"USGS-AZ","nwisaz.01.00600453","Sample-Routine","Water","Groundwater","2006-06-13 00:00:00","NULL","Ariz. Dept. of Water Resources","AZ014-352341114215001","A-1710082 krblack@azwater.gov L-1710082 X= time on sample = 1030","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6.7,"µg/L","NWIS",8292,"USGS-AZ","USGS Arizona Water Science Center","AZ014-352341114215001","B-23-20 12DBA2","Well","NULL",35.39480019,-114.3645997,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3500","feet","Interpolated from topographic map.","US",4,15,"NULL","NULL","NULL","NULL","NULL","NWIS",2006-06-13
